_id,license_number,license_type_name,naics_code,business_name,license_state,initial_issue_date,most_recent_issue_date,effective_date,expiration_date
7825,GC-2023-004557,General Contractor,236220,shamot construction inc,Expired,2023-07-25T00:00:00,2023-07-25T00:00:00,2023-07-25T00:00:00,2024-07-24T00:00:00
7826,SC-2023-004558,Sign Contractor,238990,Technique Architectural Products,Expired,2023-07-26T00:00:00,2023-07-26T00:00:00,2023-07-26T00:00:00,2024-07-25T00:00:00
7827,GC-2023-004561,General Contractor,236220,Black Dog Builders LLC,Active,2023-07-26T00:00:00,2024-08-15T00:00:00,2024-07-26T00:00:00,2025-07-25T00:00:00
7828,GC-2023-004562,General Contractor,236220,Build 412 LLC,Active,2023-07-26T00:00:00,2024-09-12T00:00:00,2024-07-26T00:00:00,2025-07-25T00:00:00
7829,GC-2023-004565,General Contractor,236220,DMS Group Inc,Expired,2023-07-28T00:00:00,2023-07-28T00:00:00,2023-07-28T00:00:00,2024-07-27T00:00:00
7855,GC-2023-004567,General Contractor,236220,Three Rivers Development,Expired,2023-07-31T00:00:00,2023-07-31T00:00:00,2023-07-31T00:00:00,2024-07-30T00:00:00
7856,GC-2023-004569,General Contractor,236220,Hale Demolition,Expired,2023-07-31T00:00:00,2023-07-31T00:00:00,2023-08-01T00:00:00,2024-07-31T00:00:00
7857,GC-2023-004572,General Contractor,236220,AVELLI CONSTRUCTION CORP,Active,2023-08-02T00:00:00,2024-08-05T00:00:00,2024-08-02T00:00:00,2025-08-01T00:00:00
7858,SC-2023-004578,Sign Contractor,238990,ML Sign Inc,Expired,2023-08-04T00:00:00,2023-08-04T00:00:00,2023-09-10T00:00:00,2024-09-09T00:00:00
7859,GC-2023-004579,General Contractor,236220,"Fourteen Realty, LLC",Active,2023-08-04T00:00:00,2024-08-29T00:00:00,2024-08-04T00:00:00,2025-08-03T00:00:00
7860,GC-2023-004580,General Contractor,236220,Glover's Preservation Services,Expired,2023-08-04T00:00:00,2023-08-04T00:00:00,2023-08-10T00:00:00,2024-08-09T00:00:00
7888,GC-2023-004581,General Contractor,236220,S&T Investment,Expired,2023-08-07T00:00:00,2023-08-07T00:00:00,2023-08-07T00:00:00,2024-08-06T00:00:00
7889,GC-2023-004586,General Contractor,236220,Steve Reis Construction,Expired,2023-08-08T00:00:00,2023-08-08T00:00:00,2023-08-08T00:00:00,2024-08-07T00:00:00
7890,GC-2023-004589,General Contractor,236220,"Carmel Construction, Inc.",Active,2023-08-10T00:00:00,2024-08-23T00:00:00,2024-08-10T00:00:00,2025-08-09T00:00:00
7891,GC-2023-004590,General Contractor,236220,Integrated Fire & Safety LLC,Active,2023-08-10T00:00:00,2024-08-16T00:00:00,2024-08-15T00:00:00,2025-08-14T00:00:00
7921,GC-2023-004595,General Contractor,236220,Hunter's Contracting Services LLC,Active,2023-08-14T00:00:00,2024-10-01T00:00:00,2024-09-01T00:00:00,2025-08-31T00:00:00
7922,GC-2023-004602,General Contractor,236220,820 Builders LLC,Expired,2023-08-15T00:00:00,2023-08-15T00:00:00,2023-08-18T00:00:00,2024-08-17T00:00:00
7923,GC-2023-004604,General Contractor,236220,PETTINATO CONCRETE LLC ,Expired,2023-08-16T00:00:00,2023-08-16T00:00:00,2023-08-16T00:00:00,2024-08-15T00:00:00
7924,GC-2023-004607,General Contractor,236220,"BurMac Commercial Roofing, Inc.",Active,2023-08-17T00:00:00,2024-11-06T00:00:00,2024-09-01T00:00:00,2025-08-31T00:00:00
7925,GC-2023-004608,General Contractor,236220,Studio One,Expired,2023-08-17T00:00:00,2023-08-17T00:00:00,2023-08-17T00:00:00,2024-08-16T00:00:00
7954,GC-2023-004611,General Contractor,236220,New Choice Home Deco Inc,Expired,2023-08-22T00:00:00,2023-08-22T00:00:00,2023-08-22T00:00:00,2024-08-21T00:00:00
7955,SC-2023-004613,Sign Contractor,238990,Amped Up Signs,Expired,2023-08-22T00:00:00,2023-08-22T00:00:00,2023-08-22T00:00:00,2024-08-21T00:00:00
7956,GC-2023-004614,General Contractor,236220,Liberty Roofing Pros LLC,Expired,2023-08-22T00:00:00,2023-08-22T00:00:00,2023-08-22T00:00:00,2024-08-21T00:00:00
7957,GC-2023-004615,General Contractor,236220,Alliance Retail,Expired,2023-08-24T00:00:00,2023-08-24T00:00:00,2023-08-24T00:00:00,2024-08-23T00:00:00
7958,GC-2023-004617,General Contractor,236220,Clayton Scott,Expired,2023-08-24T00:00:00,2023-08-24T00:00:00,2023-08-24T00:00:00,2024-08-23T00:00:00
7959,GC-2023-004618,General Contractor,236220,"Loberg Construction Co., Inc.",Expired,2023-08-24T00:00:00,2023-08-24T00:00:00,2023-08-24T00:00:00,2024-08-23T00:00:00
7960,GC-2023-004620,General Contractor,236220,Diamond Contractors,Expired,2023-08-25T00:00:00,2023-08-25T00:00:00,2023-10-02T00:00:00,2024-10-01T00:00:00
7987,GC-2023-004622,General Contractor,236220,RN Real Estate LLC,Expired,2023-08-28T00:00:00,2023-08-28T00:00:00,2023-08-28T00:00:00,2024-08-27T00:00:00
7988,GC-2023-004623,General Contractor,236220,"Village Restorations & Consulting, Inc",Expired,2023-08-28T00:00:00,2023-08-28T00:00:00,2023-08-31T00:00:00,2024-08-30T00:00:00
7989,GC-2023-004626,General Contractor,236220,"Dapper Property Solutions, Inc",Expired,2023-08-31T00:00:00,2023-08-31T00:00:00,2023-08-31T00:00:00,2024-08-30T00:00:00
7990,GC-2023-004627,General Contractor,236220,Morelli Brzoza LLC,Expired,2023-08-31T00:00:00,2023-08-31T00:00:00,2023-08-31T00:00:00,2024-08-30T00:00:00
7991,GC-2023-004629,General Contractor,236220,Stone Leigh Construction and Remodeling,Expired,2023-08-31T00:00:00,2023-08-31T00:00:00,2023-08-31T00:00:00,2024-08-30T00:00:00
7992,GC-2023-004634,General Contractor,236220,"DiVerse Industrial Solutions, LLC",Active,2023-09-01T00:00:00,2024-07-24T00:00:00,2024-09-01T00:00:00,2025-08-31T00:00:00
8020,GC-2023-004638,General Contractor,236220,MDR Pittsburgh LLC,Expired,2023-09-05T00:00:00,2023-09-05T00:00:00,2023-09-05T00:00:00,2024-09-04T00:00:00
8021,GC-2023-004639,General Contractor,236220,"Stark Management, Inc.",Expired,2023-09-05T00:00:00,2023-09-05T00:00:00,2023-09-05T00:00:00,2024-09-04T00:00:00
8022,GC-2023-004640,General Contractor,236220,BossPMG,Expired,2023-09-05T00:00:00,2023-09-05T00:00:00,2023-09-05T00:00:00,2024-09-04T00:00:00
8023,GC-2023-004641,General Contractor,236220,RetroFoam of Pittsburgh LLC,Expired,2023-09-06T00:00:00,2023-09-06T00:00:00,2023-09-06T00:00:00,2024-09-05T00:00:00
8024,GC-2023-004643,General Contractor,236220,Action RE LLC,Active,2023-09-06T00:00:00,2024-09-30T00:00:00,2024-09-13T00:00:00,2025-09-12T00:00:00
8025,GC-2023-004644,General Contractor,236220,CSI Construction CO Inc,Expired,2023-09-06T00:00:00,2023-09-06T00:00:00,2023-09-07T00:00:00,2024-09-06T00:00:00
8026,GC-2023-004645,General Contractor,236220,"SCI Roofing Services LLC,",Expired,2023-09-06T00:00:00,2023-09-06T00:00:00,2023-09-06T00:00:00,2024-09-05T00:00:00
8027,GC-2023-004649,General Contractor,236220,Wolfe's General Construction LLC,Expired,2023-09-08T00:00:00,2023-09-08T00:00:00,2023-09-08T00:00:00,2024-09-07T00:00:00
8028,GC-2023-004650,General Contractor,236220,"DAVIS-ULMER SPRINKLER COMPANY, INC.",Active,2023-09-08T00:00:00,2024-08-15T00:00:00,2024-09-08T00:00:00,2025-09-07T00:00:00
8053,GC-2023-004651,General Contractor,236220,"LM Construction, Terry Lavorini, Inc.",Active,2023-09-11T00:00:00,2024-08-29T00:00:00,2024-09-11T00:00:00,2025-09-10T00:00:00
8054,GC-2023-004652,General Contractor,236220,J.R. Moran Contracting Inc.,Active,2023-09-12T00:00:00,2024-09-17T00:00:00,2024-09-12T00:00:00,2025-09-11T00:00:00
8055,GC-2023-004655,General Contractor,236220,DENSO,Expired,2023-09-13T00:00:00,2023-09-13T00:00:00,2023-09-13T00:00:00,2024-09-12T00:00:00
8056,GC-2023-004656,General Contractor,236220,422 home sales,Active,2023-09-14T00:00:00,2024-10-10T00:00:00,2024-09-14T00:00:00,2025-09-13T00:00:00
8057,GC-2023-004657,General Contractor,236220,"Skoloda & Sons, LLC",Expired,2023-09-14T00:00:00,2023-09-14T00:00:00,2023-09-14T00:00:00,2024-09-13T00:00:00
8058,GC-2023-004660,General Contractor,236220,Allprobe Environmental Inc,Active,2023-09-15T00:00:00,2024-10-01T00:00:00,2024-10-02T00:00:00,2025-10-01T00:00:00
8086,GC-2023-004661,General Contractor,236220,Mark Connolly Contracting,Active,2023-09-18T00:00:00,2024-12-06T00:00:00,2024-11-01T00:00:00,2025-10-31T00:00:00
8087,SC-2023-004665,Sign Contractor,238990,South Jersey Sign & Construction LLC,Expired,2023-09-19T00:00:00,2023-09-19T00:00:00,2023-09-19T00:00:00,2024-09-18T00:00:00
8088,SC-2023-004666,Sign Contractor,238990,Eric D Mathews,Expired,2023-09-19T00:00:00,2023-09-19T00:00:00,2023-09-19T00:00:00,2024-09-18T00:00:00
8089,GC-2023-004670,General Contractor,236220,Craig Keller Contracting,Active,2023-09-22T00:00:00,2024-11-21T00:00:00,2024-09-22T00:00:00,2025-09-21T00:00:00
8090,GC-2023-004671,General Contractor,236220,"Advanced Builders, Inc.",Active,2023-09-22T00:00:00,2024-10-30T00:00:00,2024-10-01T00:00:00,2025-09-30T00:00:00
8119,GC-2023-004672,General Contractor,236220,Johnstown Restoration LLC,Expired,2023-09-26T00:00:00,2023-09-26T00:00:00,2023-09-26T00:00:00,2024-09-25T00:00:00
8120,GC-2023-004677,General Contractor,236220,George Construction Inc,Active,2023-09-28T00:00:00,2024-08-27T00:00:00,2024-09-28T00:00:00,2025-09-27T00:00:00
8121,GC-2023-004678,General Contractor,236220,JOSEPH B FAY CO,Expired,2023-09-28T00:00:00,2023-09-28T00:00:00,2023-10-01T00:00:00,2024-09-30T00:00:00
8122,GC-2023-004680,General Contractor,236220,Eric D Mathews,Active,2023-09-29T00:00:00,2024-09-05T00:00:00,2024-09-29T00:00:00,2025-09-28T00:00:00
8123,GC-2023-004681,General Contractor,236220,LB AND J CONSTRUCTION INC,Expired,2023-09-29T00:00:00,2023-09-29T00:00:00,2023-09-29T00:00:00,2024-09-28T00:00:00
8152,GC-2023-004685,General Contractor,236220,"Fitzhenry Contracting, LLC",Expired,2023-10-04T00:00:00,2023-10-04T00:00:00,2023-10-04T00:00:00,2024-10-03T00:00:00
8153,GC-2023-004686,General Contractor,236220,Wheelhouse Remodeling LLC,Active,2023-10-05T00:00:00,2024-09-26T00:00:00,2024-10-05T00:00:00,2025-10-04T00:00:00
8185,GC-2023-004694,General Contractor,236220,Local Roots Landscaping LLC,Expired,2023-10-11T00:00:00,2023-10-11T00:00:00,2023-10-11T00:00:00,2024-10-10T00:00:00
8186,GC-2023-004695,General Contractor,236220,JW Restoration ,Active,2023-10-11T00:00:00,2024-09-24T00:00:00,2024-10-11T00:00:00,2025-10-10T00:00:00
8187,GC-2023-004696,General Contractor,236220,Artifice Solutions ,Expired,2023-10-11T00:00:00,2023-10-11T00:00:00,2023-10-11T00:00:00,2024-10-10T00:00:00
8218,GC-2023-004703,General Contractor,236220,Voyager Contracting LLC,Active,2023-10-16T00:00:00,2024-10-21T00:00:00,2024-10-16T00:00:00,2025-10-15T00:00:00
8219,GC-2023-004706,General Contractor,236220,Dawn Incorporated,Active,2023-10-17T00:00:00,2024-09-17T00:00:00,2024-10-17T00:00:00,2025-10-16T00:00:00
8220,GC-2023-004709,General Contractor,236220,3 Rivers Brick Pointing and Cleaning LLC,Expired,2023-10-19T00:00:00,2023-10-19T00:00:00,2023-10-19T00:00:00,2024-10-18T00:00:00
8221,GC-2023-004710,General Contractor,236220,Urban Accent Homes LLC,Active,2023-10-19T00:00:00,2024-10-25T00:00:00,2024-10-19T00:00:00,2025-10-18T00:00:00
8222,GC-2023-004712,General Contractor,236220,"Michael's Handyman, LLC",Active,2023-10-20T00:00:00,2024-11-05T00:00:00,2024-10-20T00:00:00,2025-10-19T00:00:00
8223,GC-2023-004713,General Contractor,236220,"Axel Demolition and Clean-Up, LLC",Active,2023-10-20T00:00:00,2024-11-07T00:00:00,2024-10-20T00:00:00,2025-10-19T00:00:00
8224,GC-2023-004714,General Contractor,236220,"East End Handyman Company, LLC",Active,2023-10-20T00:00:00,2024-12-19T00:00:00,2024-10-20T00:00:00,2025-10-19T00:00:00
8251,GC-2023-004716,General Contractor,236220,G. M. McCrossin Inc.,Expired,2023-10-24T00:00:00,2023-10-24T00:00:00,2023-10-24T00:00:00,2024-10-23T00:00:00
8252,GC-2023-004717,General Contractor,236220,HousewoRx Company ,Active,2023-10-24T00:00:00,2024-11-27T00:00:00,2024-10-24T00:00:00,2025-10-23T00:00:00
8253,GC-2023-004718,General Contractor,236220,PGH Restore,Expired,2023-10-24T00:00:00,2023-10-24T00:00:00,2023-10-24T00:00:00,2024-10-23T00:00:00
8254,GC-2023-004719,General Contractor,236220,C.A Renovations,Active,2023-10-24T00:00:00,2024-11-01T00:00:00,2024-10-24T00:00:00,2025-10-23T00:00:00
8255,GC-2023-004720,General Contractor,236220,CMB Limited,Expired,2023-10-24T00:00:00,2023-10-24T00:00:00,2023-10-24T00:00:00,2024-10-23T00:00:00
8256,GC-2023-004723,General Contractor,236220,Kinzy LLC,Closed,2023-10-25T00:00:00,2023-10-25T00:00:00,2023-10-25T00:00:00,2024-10-24T00:00:00
8257,GC-2023-004724,General Contractor,236220,"Green Development and Construction, LLC",Active,2023-10-25T00:00:00,2024-10-31T00:00:00,2024-10-25T00:00:00,2025-10-24T00:00:00
8258,GC-2023-004725,General Contractor,236220,Jerry M. Casale Jr,Expired,2023-10-25T00:00:00,2023-10-25T00:00:00,2023-10-25T00:00:00,2024-10-24T00:00:00
8259,GC-2023-004728,General Contractor,236220,YNK-H LLC,Expired,2023-10-27T00:00:00,2023-10-27T00:00:00,2023-10-27T00:00:00,2024-10-26T00:00:00
8284,GC-2023-004732,General Contractor,236220,Pyramid Network Services LLC,Active,2023-10-30T00:00:00,2024-12-19T00:00:00,2024-12-01T00:00:00,2025-11-30T00:00:00
8285,GC-2023-004733,General Contractor,236220,Hindman Excavating LLC,Expired,2023-10-30T00:00:00,2023-10-30T00:00:00,2023-10-30T00:00:00,2024-10-29T00:00:00
8286,GC-2023-004736,General Contractor,236220,VeritaTelecommunications Corporation,Active,2023-11-01T00:00:00,2024-11-14T00:00:00,2024-11-01T00:00:00,2025-10-31T00:00:00
8287,SC-2023-004737,Sign Contractor,238990,Starr Spangled Signs LLC,Expired,2023-11-01T00:00:00,2023-11-01T00:00:00,2023-11-01T00:00:00,2024-10-31T00:00:00
8288,GC-2023-004738,General Contractor,236220,VERNICK AND ASSOCIATES,Expired,2023-11-02T00:00:00,2023-11-02T00:00:00,2023-11-02T00:00:00,2024-11-01T00:00:00
8317,GC-2023-004743,General Contractor,236220,"Chestnut and Brass, LLC ",Active,2023-11-06T00:00:00,2025-01-08T00:00:00,2024-11-06T00:00:00,2025-11-05T00:00:00
8318,GC-2023-004744,General Contractor,236220,"Orion Properties, LLC",Expired,2023-11-06T00:00:00,2023-11-06T00:00:00,2023-11-06T00:00:00,2024-11-05T00:00:00
8319,GC-2023-004747,General Contractor,236220,"Bruin Roofing, Inc",Active,2023-11-07T00:00:00,2024-12-11T00:00:00,2024-11-07T00:00:00,2025-11-06T00:00:00
8320,GC-2023-004749,General Contractor,236220,Everything Construction LLC,Expired,2023-11-07T00:00:00,2023-11-07T00:00:00,2024-01-08T00:00:00,2025-01-07T00:00:00
8321,GC-2023-004751,General Contractor,236220,Spencer Garbos,Expired,2023-11-08T00:00:00,2023-11-08T00:00:00,2023-11-08T00:00:00,2024-11-07T00:00:00
8322,GC-2023-004752,General Contractor,236220,"Provost Construction & Sons, LLC",Expired,2023-11-08T00:00:00,2023-11-08T00:00:00,2023-11-08T00:00:00,2024-11-07T00:00:00
8350,GC-2023-004756,General Contractor,236220,JAT Crew LLC,Active,2023-11-13T00:00:00,2025-01-16T00:00:00,2025-01-01T00:00:00,2025-12-31T00:00:00
8351,GC-2023-004757,General Contractor,236220,Desavage Construction LLC,Active,2023-11-13T00:00:00,2024-10-18T00:00:00,2024-11-13T00:00:00,2025-11-12T00:00:00
8352,GC-2023-004759,General Contractor,236220,"Renu, Inc",Expired,2023-11-13T00:00:00,2023-11-13T00:00:00,2023-11-13T00:00:00,2024-11-12T00:00:00
8353,GC-2023-004760,General Contractor,236220,Manheim Corporation,Active,2023-11-13T00:00:00,2024-10-04T00:00:00,2024-11-13T00:00:00,2025-11-12T00:00:00
8354,GC-2023-004761,General Contractor,236220,CitEmotion LLC,Active,2023-11-13T00:00:00,2024-10-17T00:00:00,2024-11-27T00:00:00,2025-11-26T00:00:00
8355,GC-2023-004762,General Contractor,236220,N & S Construction Co Inc,Expired,2023-11-14T00:00:00,2023-11-14T00:00:00,2023-11-14T00:00:00,2024-11-13T00:00:00
8356,GC-2023-004763,General Contractor,236220,EM PROJECTS LLC,Expired,2023-11-14T00:00:00,2023-11-14T00:00:00,2023-11-14T00:00:00,2024-11-13T00:00:00
8357,GC-2023-004765,General Contractor,236220,Nigrelli Plumbing & Excavation,Active,2023-11-14T00:00:00,2024-11-18T00:00:00,2024-11-14T00:00:00,2025-11-13T00:00:00
8358,GC-2023-004767,General Contractor,236220,"Hein Contracting, Inc.",Expired,2023-11-15T00:00:00,2023-11-15T00:00:00,2023-11-15T00:00:00,2024-11-14T00:00:00
8359,GC-2023-004771,General Contractor,236220,"Momentum Collaborative, Inc.",Expired,2023-11-16T00:00:00,2023-11-16T00:00:00,2023-11-16T00:00:00,2024-11-15T00:00:00
8360,GC-2023-004772,General Contractor,236220,"Bella Contracting of Penn, lLC",Expired,2023-11-16T00:00:00,2023-11-16T00:00:00,2023-11-30T00:00:00,2024-11-29T00:00:00
8361,GC-2023-004774,General Contractor,236220,Build With MD,Active,2023-11-16T00:00:00,2024-11-27T00:00:00,2024-11-16T00:00:00,2025-11-15T00:00:00
8362,GC-2023-004776,General Contractor,236220,OXFORD DEVELOPMENT COMPANY,Active,2023-11-16T00:00:00,2025-01-02T00:00:00,2024-11-16T00:00:00,2025-11-15T00:00:00
8363,GC-2023-004777,General Contractor,236220,New Rose Construction Company,Expired,2023-11-17T00:00:00,2023-11-17T00:00:00,2023-11-17T00:00:00,2024-11-16T00:00:00
8383,GC-2023-004782,General Contractor,236220,Thomas DiDiano & Son Developers Inc.,Expired,2023-11-21T00:00:00,2023-11-21T00:00:00,2023-11-21T00:00:00,2024-11-20T00:00:00
8384,GC-2023-004784,General Contractor,236220,Swede Construction Corp,Expired,2023-11-22T00:00:00,2023-11-22T00:00:00,2023-11-22T00:00:00,2024-11-21T00:00:00
8385,GC-2023-004785,General Contractor,236220,TMP of Pittsburgh LLC,Active,2023-11-22T00:00:00,2024-11-14T00:00:00,2024-11-22T00:00:00,2025-11-21T00:00:00
8386,GC-2023-004786,General Contractor,236220,EV Bishoff Co,Active,2023-11-22T00:00:00,2024-12-04T00:00:00,2024-11-23T00:00:00,2025-11-22T00:00:00
8387,GC-2023-004787,General Contractor,236220,"Thrive Construction, LLc",Active,2023-11-22T00:00:00,2024-12-26T00:00:00,2024-11-22T00:00:00,2025-11-21T00:00:00
8416,GC-2023-004789,General Contractor,236220,Commlink Communications Inc.,Expired,2023-11-27T00:00:00,2023-11-27T00:00:00,2023-11-27T00:00:00,2024-11-26T00:00:00
8417,GC-2023-004790,General Contractor,236220,Prime Electrical Contracting LLC,Expired,2023-11-27T00:00:00,2023-11-27T00:00:00,2023-11-27T00:00:00,2024-11-26T00:00:00
8418,GC-2023-004793,General Contractor,236220,ID Properties,Expired,2023-11-28T00:00:00,2023-11-28T00:00:00,2023-11-28T00:00:00,2024-11-27T00:00:00
8419,GC-2023-004794,General Contractor,236220,J & J Turner Construction LLC ,Active,2023-11-28T00:00:00,2024-12-30T00:00:00,2024-11-28T00:00:00,2025-11-27T00:00:00
8420,GC-2023-004795,General Contractor,236220,Affordable Tent and Awnings,Expired,2023-11-28T00:00:00,2023-11-28T00:00:00,2024-01-12T00:00:00,2025-01-11T00:00:00
8421,GC-2023-004798,General Contractor,236220,Treasure Lawncare LLC,Expired,2023-11-29T00:00:00,2023-11-29T00:00:00,2023-11-29T00:00:00,2024-11-28T00:00:00
8422,GC-2023-004801,General Contractor,236220,Gotcha Covered Contracting ,Active,2023-12-01T00:00:00,2024-12-11T00:00:00,2024-12-01T00:00:00,2025-11-30T00:00:00
8423,GC-2023-004802,General Contractor,236220,LaMarca CM LLC,Active,2023-12-01T00:00:00,2024-12-20T00:00:00,2024-12-11T00:00:00,2025-12-10T00:00:00
8449,GC-2023-004803,General Contractor,236220,Elite Construction & Concrete,Expired,2023-12-04T00:00:00,2023-12-04T00:00:00,2023-12-04T00:00:00,2024-12-03T00:00:00
8450,GC-2023-004805,General Contractor,236220,American Accessibility and Remodeling,Expired,2023-12-05T00:00:00,2023-12-05T00:00:00,2023-12-05T00:00:00,2024-12-04T00:00:00
8451,GC-2023-004806,General Contractor,236220,Foxtail Construction & Renovations LLC,Active,2023-12-05T00:00:00,2024-12-18T00:00:00,2024-12-15T00:00:00,2025-12-14T00:00:00
8452,GC-2023-004807,General Contractor,236220,Quantum Development LLC,Expired,2023-12-05T00:00:00,2023-12-05T00:00:00,2024-01-04T00:00:00,2025-01-03T00:00:00
8453,SC-2023-004811,Sign Contractor,238990,ABC Global Corporation ,Active,2023-12-06T00:00:00,2024-11-19T00:00:00,2024-12-06T00:00:00,2025-12-05T00:00:00
8454,GC-2023-004813,General Contractor,236220,Robinson Pipe Cleaning,Active,2023-12-07T00:00:00,2024-12-20T00:00:00,2024-12-07T00:00:00,2025-12-06T00:00:00
8455,GC-2023-004814,General Contractor,236220,RJ Surace Company,Expired,2023-12-08T00:00:00,2023-12-08T00:00:00,2023-12-08T00:00:00,2024-12-07T00:00:00
8456,GC-2023-004815,General Contractor,236220,Fleming Contracting,Active,2023-12-08T00:00:00,2024-12-11T00:00:00,2024-12-08T00:00:00,2025-12-07T00:00:00
8457,GC-2023-004816,General Contractor,236220,TK Carpentry & Construction Inc,Active,2023-12-08T00:00:00,2025-01-15T00:00:00,2025-01-05T00:00:00,2026-01-04T00:00:00
8458,GC-2023-004817,General Contractor,236220,ABC Global Corporation ,Active,2023-12-11T00:00:00,2024-11-19T00:00:00,2024-12-11T00:00:00,2025-12-10T00:00:00
8459,GC-2023-004821,General Contractor,236220,Serafine Hauling LLC,Expired,2023-12-13T00:00:00,2023-12-13T00:00:00,2023-12-13T00:00:00,2024-12-12T00:00:00
8460,GC-2023-004824,General Contractor,236220,"Dave Haddix Construction, LLC",Expired,2023-12-14T00:00:00,2023-12-14T00:00:00,2023-12-14T00:00:00,2024-12-13T00:00:00
